dep,arr,date,times,price,grade,direct or nondirect
ICN,FUK,2023-09-23,14:00-15:25,421100,business,직항
ICN,FUK,2023-09-23,18:20-19:40,421600,business,직항
ICN,FUK,2023-09-23,12:30-13:50,421600,business,직항
ICN,FUK,2023-09-23,08:45-10:15,421600,business,직항
ICN,FUK,2023-09-23,10:40-15:25,631900,business,1회 경유
ICN,FUK,2023-09-23,10:40-15:25,765200,business,1회 경유
ICN,FUK,2023-09-23,16:00-21:40,789519,business,1회 경유
ICN,FUK,2023-09-23,16:00-21:40,828500,business,1회 경유
ICN,FUK,2023-09-23,09:45-16:05,1012750,business,1회 경유
ICN,FUK,2023-09-23,12:00-18:20,1845450,business,1회 경유
ICN,FUK,2023-09-23,12:00-18:20,1988800,business,1회 경유
ICN,FUK,2023-09-23,12:00-18:20,2061720,business,1회 경유
ICN,FUK,2023-09-23,12:00-18:20,2223600,business,1회 경유
ICN,FUK,2023-09-23,12:00-18:20,2235000,business,1회 경유
ICN,FUK,2023-09-24,08:45-10:15,281900,business,직항
ICN,FUK,2023-09-24,08:45-10:15,370900,business,직항
ICN,FUK,2023-09-24,08:00-09:25,400000,business,직항
ICN,FUK,2023-09-24,08:45-10:15,421600,business,직항
ICN,FUK,2023-09-24,08:00-09:25,452741,business,직항
ICN,FUK,2023-09-24,09:45-16:05,1026661,business,1회 경유
ICN,FUK,2023-09-24,12:00-18:20,1845450,business,1회 경유
ICN,FUK,2023-09-24,12:00-18:20,1988800,business,1회 경유
ICN,FUK,2023-09-24,12:00-18:20,2061720,business,1회 경유
ICN,FUK,2023-09-24,12:00-18:20,2223600,business,1회 경유
ICN,FUK,2023-09-24,12:00-18:20,2235000,business,1회 경유
ICN,FUK,2023-09-25,18:20-19:40,281900,business,직항
ICN,FUK,2023-09-25,12:30-13:50,281900,business,직항
ICN,FUK,2023-09-25,08:45-10:15,281900,business,직항
ICN,FUK,2023-09-25,08:00-09:25,370500,business,직항
ICN,FUK,2023-09-25,14:00-15:25,370500,business,직항
ICN,FUK,2023-09-25,18:20-19:40,370900,business,직항
ICN,FUK,2023-09-25,08:45-10:15,370900,business,직항
ICN,FUK,2023-09-25,08:00-09:25,400000,business,직항
ICN,FUK,2023-09-25,14:00-15:25,400000,business,직항
ICN,FUK,2023-09-25,14:00-15:25,421100,business,직항
ICN,FUK,2023-09-25,08:00-09:25,421100,business,직항
ICN,FUK,2023-09-25,18:20-19:40,421600,business,직항
ICN,FUK,2023-09-25,08:45-10:15,421600,business,직항
ICN,FUK,2023-09-25,16:00-21:40,825147,business,1회 경유
ICN,FUK,2023-09-25,09:45-16:05,941401,business,1회 경유
ICN,FUK,2023-09-25,09:45-16:05,986100,business,1회 경유
ICN,FUK,2023-09-25,12:00-18:20,1845450,business,1회 경유
ICN,FUK,2023-09-25,12:00-18:20,1988800,business,1회 경유
ICN,FUK,2023-09-25,12:00-18:20,2061720,business,1회 경유
ICN,FUK,2023-09-25,12:00-18:20,2223600,business,1회 경유
ICN,FUK,2023-09-25,12:00-18:20,2235000,business,1회 경유
ICN,FUK,2023-09-26,12:30-13:50,281900,business,직항
ICN,FUK,2023-09-26,18:20-19:40,281900,business,직항
ICN,FUK,2023-09-26,08:45-10:15,281900,business,직항
ICN,FUK,2023-09-26,12:30-13:50,370900,business,직항
ICN,FUK,2023-09-26,18:20-19:40,370900,business,직항
ICN,FUK,2023-09-26,08:45-10:15,370900,business,직항
ICN,FUK,2023-09-26,18:35-19:55,400000,business,직항
ICN,FUK,2023-09-26,14:00-15:25,400000,business,직항
ICN,FUK,2023-09-26,08:00-09:25,400000,business,직항
ICN,FUK,2023-09-26,18:20-19:40,421600,business,직항
ICN,FUK,2023-09-26,12:30-13:50,421600,business,직항
ICN,FUK,2023-09-26,08:45-10:15,421600,business,직항
ICN,FUK,2023-09-26,16:00-21:40,790015,business,1회 경유
ICN,FUK,2023-09-26,16:00-21:40,828500,business,1회 경유
ICN,FUK,2023-09-26,12:00-18:20,1845450,business,1회 경유
ICN,FUK,2023-09-27,07:15-20:00,547130,business,2회 경유
ICN,FUK,2023-09-27,07:15-21:20,547130,business,2회 경유
ICN,FUK,2023-09-27,13:15-09:40,547130,business,2회 경유
ICN,FUK,2023-09-27,10:10-14:35,573733,business,1회 경유
ICN,FUK,2023-09-27,10:10-17:10,573733,business,1회 경유
ICN,FUK,2023-09-27,10:35-17:50,590342,business,1회 경유
ICN,FUK,2023-09-27,10:10-15:20,608767,business,1회 경유
ICN,FUK,2023-09-27,09:10-20:00,613178,business,2회 경유
ICN,FUK,2023-09-27,10:10-16:55,650670,business,1회 경유
ICN,FUK,2023-09-27,10:10-17:55,650670,business,1회 경유
ICN,FUK,2023-09-27,10:10-21:40,650670,business,1회 경유
ICN,FUK,2023-09-27,11:10-20:00,674545,business,2회 경유
ICN,FUK,2023-09-27,10:10-14:35,678690,business,1회 경유
ICN,FUK,2023-09-27,10:10-17:10,678690,business,1회 경유
ICN,FUK,2023-09-27,10:10-20:30,678690,business,1회 경유
ICN,FUK,2023-09-27,10:10-21:35,678690,business,1회 경유
ICN,FUK,2023-09-27,18:20-09:40,764945,business,1회 경유
ICN,FUK,2023-09-27,18:30-09:40,771047,business,1회 경유
ICN,FUK,2023-09-27,08:15-21:40,809931,business,1회 경유
ICN,FUK,2023-09-27,08:15-20:25,810711,business,1회 경유
ICN,FUK,2023-09-27,16:00-21:40,812455,business,1회 경유
ICN,FUK,2023-09-27,16:00-21:40,828500,business,1회 경유
ICN,FUK,2023-09-27,10:40-21:20,843145,business,2회 경유
ICN,FUK,2023-09-27,16:00-08:55,1066394,business,1회 경유
ICN,FUK,2023-09-27,08:15-15:25,1094592,business,1회 경유
ICN,FUK,2023-09-27,16:00-08:15,1129847,business,2회 경유
ICN,FUK,2023-09-27,07:55-20:05,1130145,business,2회 경유
ICN,FUK,2023-09-27,07:55-20:35,1138232,business,2회 경유
ICN,FUK,2023-09-27,07:55-21:05,1138232,business,2회 경유
ICN,FUK,2023-09-27,16:00-08:15,1141275,business,2회 경유
ICN,FUK,2023-09-28,09:35-20:00,649241,business,2회 경유
ICN,FUK,2023-09-28,09:35-21:20,649241,business,2회 경유
ICN,FUK,2023-09-28,20:35-10:55,926061,business,2회 경유
ICN,FUK,2023-09-28,19:20-11:10,1039259,business,2회 경유
ICN,FUK,2023-09-28,19:20-12:05,1039259,business,2회 경유
ICN,FUK,2023-09-28,19:20-15:30,1162163,business,2회 경유
ICN,FUK,2023-09-28,19:20-10:50,1171711,business,2회 경유
ICN,FUK,2023-09-28,19:20-11:00,1172606,business,2회 경유
ICN,FUK,2023-09-28,17:05-08:15,1185084,business,2회 경유
ICN,FUK,2023-09-28,17:05-11:00,1185084,business,2회 경유
ICN,FUK,2023-09-28,17:05-12:05,1185084,business,2회 경유
ICN,FUK,2023-09-28,09:35-18:45,1269148,business,2회 경유
ICN,FUK,2023-09-28,09:35-21:05,1269148,business,2회 경유
ICN,FUK,2023-09-28,19:10-11:10,1269148,business,2회 경유
ICN,FUK,2023-09-28,19:10-12:05,1269148,business,2회 경유
ICN,FUK,2023-09-28,08:05-15:50,1308967,business,2회 경유
ICN,FUK,2023-09-28,11:00-21:25,1392927,business,2회 경유
ICN,FUK,2023-09-28,11:00-21:20,1407587,business,2회 경유
ICN,FUK,2023-09-28,19:10-11:00,1609806,business,2회 경유
ICN,FUK,2023-09-28,11:00-20:05,1649137,business,2회 경유
ICN,FUK,2023-09-28,11:00-20:35,1649137,business,2회 경유
ICN,FUK,2023-09-28,11:00-08:15,1649137,business,2회 경유
ICN,FUK,2023-09-28,01:35-19:00,1653911,business,2회 경유
ICN,FUK,2023-09-28,11:00-08:15,1666876,business,2회 경유
ICN,FUK,2023-09-28,20:30-13:20,1696297,business,2회 경유
ICN,FUK,2023-09-28,20:30-16:40,1697490,business,2회 경유
ICN,FUK,2023-09-28,11:00-20:00,1903947,business,2회 경유
ICN,FUK,2023-09-28,20:35-14:30,1994813,business,1회 경유
ICN,FUK,2023-09-28,11:00-08:15,2090024,business,3회 경유
ICN,FUK,2023-09-28,19:05-10:05,2128755,business,2회 경유
ICN,FUK,2023-09-29,18:20-19:40,381957,business,직항
ICN,FUK,2023-09-29,10:15-14:35,573629,business,1회 경유
ICN,FUK,2023-09-29,10:15-15:20,642193,business,1회 경유
ICN,FUK,2023-09-29,16:00-21:40,819900,business,1회 경유
ICN,FUK,2023-09-29,16:00-21:40,833600,business,1회 경유
ICN,FUK,2023-09-29,08:15-13:35,855500,business,1회 경유
ICN,FUK,2023-09-29,09:45-16:05,1012154,business,1회 경유
ICN,FUK,2023-09-29,12:00-18:20,1845450,business,1회 경유
ICN,FUK,2023-09-29,12:00-18:20,2269400,business,1회 경유
ICN,FUK,2023-09-30,18:20-19:40,370900,business,직항
ICN,FUK,2023-09-30,08:45-10:15,370900,business,직항
ICN,FUK,2023-09-30,12:30-13:50,382810,business,직항
ICN,FUK,2023-09-30,18:20-19:40,382810,business,직항
ICN,FUK,2023-09-30,08:45-10:15,382810,business,직항
ICN,FUK,2023-09-30,14:00-15:25,400000,business,직항
ICN,FUK,2023-09-30,18:20-19:40,421600,business,직항
ICN,FUK,2023-09-30,08:45-10:15,421600,business,직항
ICN,FUK,2023-09-30,10:40-15:25,603400,business,1회 경유
ICN,FUK,2023-09-30,10:40-15:25,765200,business,1회 경유
ICN,FUK,2023-09-30,16:00-21:40,828500,business,1회 경유
ICN,FUK,2023-09-30,16:00-21:40,842900,business,1회 경유
ICN,FUK,2023-09-30,09:45-16:05,986100,business,1회 경유
ICN,FUK,2023-09-30,09:45-16:05,1074200,business,1회 경유
ICN,FUK,2023-09-30,12:00-18:20,1845450,business,1회 경유
ICN,FUK,2023-09-30,12:00-18:20,1988800,business,1회 경유
ICN,FUK,2023-09-30,12:00-18:20,2061720,business,1회 경유
ICN,FUK,2023-09-30,12:00-18:20,2235000,business,1회 경유
ICN,FUK,2023-09-30,12:00-18:20,2269400,business,1회 경유
ICN,FUK,2023-07-21,09:45-17:30,841900,first,1회 경유
ICN,FUK,2023-07-22,09:45-16:05,841900,first,1회 경유
ICN,FUK,2023-07-23,09:45-20:45,1096300,first,1회 경유
ICN,FUK,2023-07-24,09:45-16:05,1050700,first,1회 경유
ICN,FUK,2023-07-24,09:45-17:30,1050700,first,1회 경유
ICN,FUK,2023-07-24,09:45-20:45,1050700,first,1회 경유
ICN,FUK,2023-07-24,16:10-09:00,1323364,first,2회 경유
ICN,FUK,2023-07-24,16:10-11:20,1324763,first,2회 경유
ICN,FUK,2023-07-24,07:15-19:00,1326268,first,2회 경유
ICN,FUK,2023-07-24,15:15-08:10,1341931,first,2회 경유
ICN,FUK,2023-07-24,16:10-10:15,1342870,first,2회 경유
ICN,FUK,2023-07-24,16:10-12:20,1342870,first,2회 경유
ICN,FUK,2023-07-24,07:45-19:00,1354979,first,2회 경유
ICN,FUK,2023-07-24,07:45-20:35,1380775,first,2회 경유
ICN,FUK,2023-07-24,07:45-21:05,1380775,first,2회 경유
ICN,FUK,2023-07-24,10:10-19:00,1394836,first,2회 경유
ICN,FUK,2023-07-24,18:00-10:45,1395855,first,2회 경유
ICN,FUK,2023-07-24,18:00-12:20,1396402,first,2회 경유
ICN,FUK,2023-07-25,09:45-16:05,1096300,first,1회 경유
ICN,FUK,2023-07-25,09:45-17:30,1096300,first,1회 경유
ICN,FUK,2023-07-25,09:45-20:45,1096300,first,1회 경유
ICN,FUK,2023-07-25,08:05-17:30,1222194,first,2회 경유
ICN,FUK,2023-07-25,13:15-09:00,1283633,first,2회 경유
ICN,FUK,2023-07-25,16:10-09:00,1289203,first,2회 경유
ICN,FUK,2023-07-25,13:15-08:10,1301741,first,2회 경유
ICN,FUK,2023-07-25,07:15-19:00,1306043,first,2회 경유
ICN,FUK,2023-07-25,16:10-08:10,1307310,first,2회 경유
ICN,FUK,2023-07-25,09:10-19:00,1314588,first,2회 경유
ICN,FUK,2023-07-25,16:10-09:00,1315490,first,2회 경유
ICN,FUK,2023-07-25,07:10-19:00,1328099,first,2회 경유
ICN,FUK,2023-07-25,09:00-20:00,1332252,first,2회 경유
ICN,FUK,2023-07-25,09:10-20:00,1332696,first,2회 경유
ICN,FUK,2023-07-25,11:10-19:00,1338516,first,2회 경유
ICN,FUK,2023-07-26,09:45-16:05,1096300,first,1회 경유
ICN,FUK,2023-07-27,09:45-17:30,1006700,first,1회 경유
ICN,FUK,2023-07-28,09:45-20:45,1096300,first,1회 경유
ICN,FUK,2023-07-29,09:45-16:05,1096300,first,1회 경유
ICN,FUK,2023-07-29,09:45-17:30,1096300,first,1회 경유
ICN,FUK,2023-07-29,09:45-20:45,1096300,first,1회 경유
ICN,FUK,2023-07-29,10:10-19:00,1490643,first,2회 경유
ICN,FUK,2023-07-29,13:45-09:00,1490643,first,2회 경유
ICN,FUK,2023-07-29,16:10-09:00,1490859,first,2회 경유
ICN,FUK,2023-07-29,16:10-11:20,1490859,first,2회 경유
ICN,FUK,2023-07-29,10:10-20:00,1508751,first,2회 경유
ICN,FUK,2023-07-29,13:45-08:10,1508751,first,2회 경유
ICN,FUK,2023-07-29,16:10-08:10,1508967,first,2회 경유
ICN,FUK,2023-07-29,18:55-15:00,1511690,first,2회 경유
ICN,FUK,2023-07-29,16:00-11:25,1559713,first,2회 경유
ICN,FUK,2023-07-29,16:00-12:20,1560458,first,2회 경유
ICN,FUK,2023-07-29,19:20-15:00,1572377,first,2회 경유
ICN,FUK,2023-07-29,19:20-10:45,1590485,first,2회 경유
ICN,FUK,2023-07-30,09:45-17:30,895400,first,1회 경유
ICN,FUK,2023-07-31,09:45-16:05,1006700,first,1회 경유
ICN,FUK,2023-08-01,09:45-16:05,1006700,first,1회 경유
ICN,FUK,2023-08-01,09:45-17:30,1006700,first,1회 경유
ICN,FUK,2023-08-01,09:45-20:45,1006700,first,1회 경유
ICN,FUK,2023-08-01,21:10-08:45,1108200,first,1회 경유
ICN,FUK,2023-08-01,21:10-09:15,1108200,first,1회 경유
ICN,FUK,2023-08-01,21:10-10:15,1108200,first,1회 경유
ICN,FUK,2023-08-01,16:10-09:00,1265147,first,2회 경유
ICN,FUK,2023-08-01,16:10-11:20,1265147,first,2회 경유
ICN,FUK,2023-08-01,16:10-08:10,1281856,first,2회 경유
ICN,FUK,2023-08-01,16:10-10:15,1283254,first,2회 경유
ICN,FUK,2023-08-01,16:10-12:20,1283254,first,2회 경유
ICN,FUK,2023-08-01,07:45-19:00,1324763,first,2회 경유
ICN,FUK,2023-08-01,07:45-20:45,1342870,first,2회 경유
ICN,FUK,2023-08-01,10:10-19:00,1415001,first,2회 경유
ICN,FUK,2023-08-01,10:10-20:45,1433109,first,2회 경유
ICN,FUK,2023-08-02,08:15-20:25,868300,first,1회 경유
ICN,FUK,2023-08-02,14:10-20:45,1006700,first,1회 경유
ICN,FUK,2023-08-02,16:10-09:00,1265147,first,2회 경유
ICN,FUK,2023-08-02,16:10-11:20,1265147,first,2회 경유
ICN,FUK,2023-08-02,16:10-08:10,1283254,first,2회 경유
ICN,FUK,2023-08-02,07:45-19:00,1406988,first,2회 경유
ICN,FUK,2023-08-02,10:10-19:00,1433504,first,2회 경유
ICN,FUK,2023-08-02,19:20-10:45,1589086,first,2회 경유
ICN,FUK,2023-08-02,19:20-13:20,1590485,first,2회 경유
ICN,FUK,2023-08-02,19:20-12:20,1593647,first,2회 경유
ICN,FUK,2023-08-02,19:20-13:20,1595031,first,2회 경유
ICN,FUK,2023-08-02,19:20-12:20,1596019,first,2회 경유
ICN,FUK,2023-08-02,19:20-12:00,1602526,first,2회 경유
ICN,FUK,2023-08-02,08:00-19:00,1641600,first,2회 경유
ICN,FUK,2023-08-02,09:35-19:00,1641706,first,2회 경유
ICN,FUK,2023-08-03,08:15-20:25,868300,first,1회 경유
ICN,FUK,2023-08-03,09:45-16:05,1006700,first,1회 경유
ICN,FUK,2023-08-04,08:15-20:25,868300,first,1회 경유
ICN,FUK,2023-08-04,09:45-16:05,1006700,first,1회 경유
ICN,FUK,2023-08-04,09:45-17:30,1006700,first,1회 경유
ICN,FUK,2023-08-04,09:45-20:45,1006700,first,1회 경유
ICN,FUK,2023-08-04,21:10-08:45,1108200,first,1회 경유
ICN,FUK,2023-08-04,21:10-09:15,1108200,first,1회 경유
ICN,FUK,2023-08-04,21:10-10:15,1108200,first,1회 경유
ICN,FUK,2023-08-04,14:00-09:00,1239030,first,2회 경유
ICN,FUK,2023-08-04,16:10-09:00,1252196,first,2회 경유
ICN,FUK,2023-08-04,14:00-08:10,1257137,first,2회 경유
ICN,FUK,2023-08-04,07:15-20:00,1261440,first,2회 경유
ICN,FUK,2023-08-04,16:10-08:10,1270304,first,2회 경유
ICN,FUK,2023-08-04,17:00-12:55,1273642,first,2회 경유
ICN,FUK,2023-08-04,10:10-20:00,1276867,first,2회 경유
ICN,FUK,2023-08-04,07:45-20:00,1276867,first,2회 경유
ICN,FUK,2023-08-05,08:15-20:25,868300,first,1회 경유
ICN,FUK,2023-08-05,09:45-16:05,1006700,first,1회 경유
ICN,FUK,2023-08-05,09:45-17:30,1006700,first,1회 경유
ICN,FUK,2023-08-05,09:45-20:45,1006700,first,1회 경유
ICN,FUK,2023-08-05,16:10-09:00,1250797,first,2회 경유
ICN,FUK,2023-08-05,16:10-11:20,1252196,first,2회 경유
ICN,FUK,2023-08-05,16:10-08:10,1270304,first,2회 경유
ICN,FUK,2023-08-05,10:10-19:00,1306858,first,2회 경유
ICN,FUK,2023-08-05,10:10-20:45,1324966,first,2회 경유
ICN,FUK,2023-08-05,10:10-21:20,1324966,first,2회 경유
ICN,FUK,2023-08-05,10:10-21:40,1324966,first,2회 경유
ICN,FUK,2023-08-05,19:05-12:55,1526818,first,2회 경유
ICN,FUK,2023-08-05,19:05-15:00,1535834,first,2회 경유
ICN,FUK,2023-08-05,08:00-19:00,1573943,first,2회 경유
ICN,FUK,2023-08-05,19:20-15:00,1573943,first,2회 경유
ICN,FUK,2023-08-06,08:15-20:25,695300,first,1회 경유
ICN,FUK,2023-08-06,09:45-16:05,1006700,first,1회 경유
ICN,FUK,2023-08-06,09:45-17:30,1006700,first,1회 경유
ICN,FUK,2023-08-06,09:45-20:45,1006700,first,1회 경유
ICN,FUK,2023-08-06,21:10-08:45,1108200,first,1회 경유
ICN,FUK,2023-08-06,21:10-09:15,1108200,first,1회 경유
ICN,FUK,2023-08-06,21:10-10:15,1108200,first,1회 경유
ICN,FUK,2023-08-06,16:10-09:00,1265147,first,2회 경유
ICN,FUK,2023-08-06,16:10-08:10,1283254,first,2회 경유
ICN,FUK,2023-08-06,07:45-19:00,1287804,first,2회 경유
ICN,FUK,2023-08-06,07:45-20:00,1289203,first,2회 경유
ICN,FUK,2023-08-06,10:10-19:00,1305459,first,2회 경유
ICN,FUK,2023-08-06,10:10-20:00,1306858,first,2회 경유
ICN,FUK,2023-08-06,07:45-20:45,1307310,first,2회 경유
ICN,FUK,2023-08-06,07:45-21:20,1307310,first,2회 경유
ICN,FUK,2023-08-07,08:15-20:25,868300,first,1회 경유
ICN,FUK,2023-08-07,09:45-20:45,1006700,first,1회 경유
ICN,FUK,2023-08-08,08:15-20:25,890300,first,1회 경유
ICN,FUK,2023-08-08,09:45-16:05,1006700,first,1회 경유
ICN,FUK,2023-08-08,21:10-08:45,1108200,first,1회 경유
ICN,FUK,2023-08-09,08:15-20:25,868300,first,1회 경유
ICN,FUK,2023-08-09,14:10-20:45,1006700,first,1회 경유
ICN,FUK,2023-08-10,09:45-20:45,1006700,first,1회 경유
ICN,FUK,2023-08-11,08:15-20:25,868300,first,1회 경유
ICN,FUK,2023-08-11,09:45-16:05,1050700,first,1회 경유
ICN,FUK,2023-08-11,09:45-17:30,1050700,first,1회 경유
ICN,FUK,2023-08-11,09:45-20:45,1050700,first,1회 경유
ICN,FUK,2023-08-11,21:10-08:45,1108200,first,1회 경유
ICN,FUK,2023-08-11,21:10-09:15,1108200,first,1회 경유
ICN,FUK,2023-08-11,21:10-10:15,1108200,first,1회 경유
ICN,FUK,2023-08-11,16:10-09:00,1337194,first,2회 경유
ICN,FUK,2023-08-11,16:10-11:20,1337194,first,2회 경유
ICN,FUK,2023-08-11,16:10-08:10,1355640,first,2회 경유
ICN,FUK,2023-08-11,16:10-10:45,1355640,first,2회 경유
ICN,FUK,2023-08-11,16:10-12:20,1355640,first,2회 경유
ICN,FUK,2023-08-11,16:10-08:10,1363973,first,2회 경유
ICN,FUK,2023-08-11,16:10-09:00,1363973,first,2회 경유
ICN,FUK,2023-08-11,16:10-11:05,1363973,first,2회 경유
ICN,FUK,2023-08-12,08:15-20:25,925700,first,1회 경유
ICN,FUK,2023-08-12,09:45-16:05,1006700,first,1회 경유
ICN,FUK,2023-08-12,09:45-17:30,1006700,first,1회 경유
ICN,FUK,2023-08-12,09:45-20:45,1006700,first,1회 경유
ICN,FUK,2023-08-12,18:00-11:25,1370012,first,2회 경유
ICN,FUK,2023-08-12,18:00-12:20,1370012,first,2회 경유
ICN,FUK,2023-08-12,18:00-10:45,1371251,first,2회 경유
ICN,FUK,2023-08-12,18:00-12:00,1373048,first,2회 경유
ICN,FUK,2023-08-12,18:00-12:50,1373048,first,2회 경유
ICN,FUK,2023-08-12,16:10-09:00,1377944,first,2회 경유
ICN,FUK,2023-08-12,11:10-19:00,1426186,first,2회 경유
ICN,FUK,2023-08-12,09:00-17:30,1426186,first,2회 경유
ICN,FUK,2023-08-12,09:00-19:00,1426186,first,2회 경유
ICN,FUK,2023-08-12,19:20-15:00,1492417,first,2회 경유
ICN,FUK,2023-08-12,10:10-19:00,1512809,first,2회 경유
ICN,FUK,2023-08-13,08:15-20:25,868300,first,1회 경유
ICN,FUK,2023-08-13,21:10-09:15,1108200,first,1회 경유
ICN,FUK,2023-08-14,08:15-20:25,695300,first,1회 경유
ICN,FUK,2023-08-14,09:45-17:30,1006700,first,1회 경유
ICN,FUK,2023-08-15,08:15-20:25,695300,first,1회 경유
